date,cpi,cpi_1,cpi_2,cpi_3,m4,m4_1,m4_2,m4_3,m4_lend,m4_lend_1,m4_lend_2,m4_lend_3,loans,loans_1,loans_2,loans_3,net_lend,net_lend_1,net_lend_2,net_lend_3,br,br_1,br_2,br_3,gscpi,gscpi_1,gscpi_2,gscpi_3,GBP/US,GBP/US_1,GBP/US_2,GBP/US_3,GBP/EU,GBP/EU_1,GBP/EU_2,GBP/EU_3,unemply,unemply_1,unemply_2,unemply_3,awe,awe_1,awe_2,awe_3,oil_pl,oil_pl_1,oil_pl_2,oil_pl_3,us_gdp,us_gdp_1,us_gdp_2,us_gdp_3,eu_gdp,eu_gdp_1,eu_gdp_2,eu_gdp_3,sr,sr_1,sr_2,sr_3,imp,imp_1,imp_2,imp_3,exp,exp_1,exp_2,exp_3,expp,expp_1,expp_2,expp_3,pop,pop_1,pop_2,pop_3,visa,visa_1,visa_2,visa_3,A_MoM,A_MoM_1,A_MoM_2,A_MoM_3,A_QoQ,A_QoQ_1,A_QoQ_2,A_QoQ_3,B_MoM,B_MoM_1,B_MoM_2,B_MoM_3,BE_MoM,BE_MoM_1,BE_MoM_2,BE_MoM_3,BE_QoQ,BE_QoQ_1,BE_QoQ_2,BE_QoQ_3,C_MoM,C_MoM_1,C_MoM_2,C_MoM_3,C_QoQ,C_QoQ_1,C_QoQ_2,C_QoQ_3,D_MoM,D_MoM_1,D_MoM_2,D_MoM_3,E_MoM,E_MoM_1,E_MoM_2,E_MoM_3,F_MoM,F_MoM_1,F_MoM_2,F_MoM_3,F_QoQ,F_QoQ_1,F_QoQ_2,F_QoQ_3,G_MoM,G_MoM_1,G_MoM_2,G_MoM_3,GT_MoM,GT_MoM_1,GT_MoM_2,GT_MoM_3,GT_QoQ,GT_QoQ_1,GT_QoQ_2,GT_QoQ_3,GVA_MoM,GVA_MoM_1,GVA_MoM_2,GVA_MoM_3,H_MoM,H_MoM_1,H_MoM_2,H_MoM_3,I_MoM,I_MoM_1,I_MoM_2,I_MoM_3,IOS_MoM,IOS_MoM_1,IOS_MoM_2,IOS_MoM_3,IOP_MoM,IOP_MoM_1,IOP_MoM_2,IOP_MoM_3,J_MoM,J_MoM_1,J_MoM_2,J_MoM_3,K_MoM,K_MoM_1,K_MoM_2,K_MoM_3,L_MoM,L_MoM_1,L_MoM_2,L_MoM_3,M_MoM,M_MoM_1,M_MoM_2,M_MoM_3,O_MoM,O_MoM_1,O_MoM_2,O_MoM_3,N_MoM,N_MoM_1,N_MoM_2,N_MoM_3,P_MoM,P_MoM_1,P_MoM_2,P_MoM_3,P3G_QoQ,P3G_QoQ_1,P3G_QoQ_2,P3G_QoQ_3,P3H_QoQ,P3H_QoQ_1,P3H_QoQ_2,P3H_QoQ_3,P3N_QoQ,P3N_QoQ_1,P3N_QoQ_2,P3N_QoQ_3,P51_QoQ,P51_QoQ_1,P51_QoQ_2,P51_QoQ_3,P51S_QoQ,P51S_QoQ_1,P51S_QoQ_2,P51S_QoQ_3,P6_QoQ,P6_QoQ_1,P6_QoQ_2,P6_QoQ_3,P7_QoQ,P7_QoQ_1,P7_QoQ_2,P7_QoQ_3,Q_MoM,Q_MoM_1,Q_MoM_2,Q_MoM_3,R_MoM,R_MoM_1,R_MoM_2,R_MoM_3,S_MoM,S_MoM_1,S_MoM_2,S_MoM_3,T_MoM,T_MoM_1,T_MoM_2,T_MoM_3
2005-07-01,78.143,78.104,77.843,77.542,10.6,11.1,10.5,10.6,12.4,12.8,12.3,12.7,17826.0,13075.0,12447.0,8806.0,,,,,4.75,4.75,4.75,4.75,-0.9210138443819805,-0.958621756693015,-1.295314108259932,-0.2664169797259969,1.817895454545454,1.854954545454546,1.895985714285713,1.904508695652174,1.495163636363636,1.461609090909091,1.465195238095238,1.443817391304348,4.7,4.8,4.8,4.7,380.0,380.0,379.0,376.0,19.06312229,17.06399804,17.71864374,17.66825331,3980695.5,,,3961181.8,2975304.6,,,2954995.7,4.89285,,,4.91707,0.354850082947863,,,0.326400130990228,25.8616376966271,,,-7.58734425326516,9.9962806538806,,,-10.6987532367116,60413.0,,,60298.0,809340.0,,,549934.0,0.4,-1.0,-0.9,0.9,0.6,,,12.5,-3.0,-0.9,0.5,0.7,0.8,-0.8,2.6,-1.6,1.1,,,-0.1,1.6,-0.8,3.0,-1.8,1.6,,,0.5,0.6,-3.5,2.8,-4.4,-1.2,2.1,1.0,0.0,-0.5,-0.3,0.3,0.4,0.4,,,1.7,1.0,-1.3,3.7,-2.0,0.7,-0.4,1.2,-0.3,0.9,,,0.8,0.63,-0.44,1.32,-0.45,0.8,-0.9,-0.4,-0.9,-1.5,1.2,-1.1,1.2,0.7,-0.4,1.2,-0.3,0.008,-0.008,0.026,-0.016,2.7,-1.2,1.1,2.0,0.4,1.1,0.2,-0.4,-0.1,0.2,0.7,-0.2,2.9,-2.6,2.6,-2.3,-0.1,0.2,1.0,0.2,0.6,0.4,0.1,0.2,0.1,-1.7,0.0,-0.1,1.6,,,-0.5,0.0,,,1.1,-1.0,,,0.5,2.4,,,1.9,55.6,,,-0.5,5.9,,,-2.0,4.1,,,-0.5,0.4,0.8,1.2,0.7,1.2,1.0,1.3,0.0,1.9,-0.6,1.6,-1.5,-21.1,2.0,7.3,28.6
2005-08-01,78.193,78.143,78.104,77.843,11.1,10.6,11.1,10.5,12.4,12.4,12.8,12.3,10786.0,17826.0,13075.0,12447.0,,,,,4.75,4.75,4.75,4.75,-0.8610575085957036,-0.9210138443819805,-0.958621756693015,-1.295314108259932,1.750885714285714,1.817895454545454,1.854954545454546,1.895985714285713,1.454719047619047,1.495163636363636,1.461609090909091,1.465195238095238,4.7,4.7,4.8,4.8,383.0,380.0,380.0,379.0,20.68065696,19.06312229,17.06399804,17.71864374,,3980695.5,,,,2975304.6,,,,4.89285,,,,0.354850082947863,,,,25.8616376966271,,,,9.9962806538806,,,,60413.0,,,,809340.0,,,1.3,0.4,-1.0,-0.9,,0.6,,,-4.0,-3.0,-0.9,0.5,-1.1,0.8,-0.8,2.6,,1.1,,,-1.0,1.6,-0.8,3.0,,1.6,,,-0.8,0.6,-3.5,2.8,1.5,-1.2,2.1,1.0,-0.7,-0.5,-0.3,0.3,,0.4,,,0.5,1.0,-1.3,3.7,1.0,0.7,-0.4,1.2,,0.9,,,0.54,0.63,-0.44,1.32,0.0,0.8,-0.9,-0.4,0.7,-1.5,1.2,-1.1,1.0,0.7,-0.4,1.2,-0.011,0.008,-0.008,0.026,2.2,2.7,-1.2,1.1,3.2,0.4,1.1,0.2,1.5,-0.1,0.2,0.7,-1.8,2.9,-2.6,2.6,0.8,-0.1,0.2,1.0,2.2,0.6,0.4,0.1,0.1,0.1,-1.7,0.0,,1.6,,,,0.0,,,,-1.0,,,,2.4,,,,55.6,,,,5.9,,,,4.1,,,-0.1,0.4,0.8,1.2,2.0,1.2,1.0,1.3,2.0,1.9,-0.6,1.6,-8.8,-21.1,2.0,7.3
2005-09-01,78.449,78.193,78.143,78.104,10.0,11.1,10.6,11.1,11.7,12.4,12.4,12.8,11127.0,10786.0,17826.0,13075.0,,,,,4.532608695652174,4.75,4.75,4.75,-0.4753579424433272,-0.8610575085957036,-0.9210138443819805,-0.958621756693015,1.79494347826087,1.750885714285714,1.817895454545454,1.854954545454546,1.459534782608696,1.454719047619047,1.495163636363636,1.461609090909091,4.7,4.7,4.7,4.8,386.0,383.0,380.0,380.0,21.93140937,20.68065696,19.06312229,17.06399804,,,3980695.5,,,,2975304.6,,,,4.89285,,,,0.354850082947863,,,,25.8616376966271,,,,9.9962806538806,,,,60413.0,,,,809340.0,,1.2,1.3,0.4,-1.0,,,0.6,,-6.8,-4.0,-3.0,-0.9,-0.9,-1.1,0.8,-0.8,,,1.1,,-0.2,-1.0,1.6,-0.8,,,1.6,,-1.3,-0.8,0.6,-3.5,0.3,1.5,-1.2,2.1,-0.4,-0.7,-0.5,-0.3,,,0.4,,1.1,0.5,1.0,-1.3,0.1,1.0,0.7,-0.4,,,0.9,,-0.04,0.54,0.63,-0.44,-0.2,0.0,0.8,-0.9,-1.1,0.7,-1.5,1.2,0.1,1.0,0.7,-0.4,-0.009000000000000001,-0.011,0.008,-0.008,-0.5,2.2,2.7,-1.2,-1.9,3.2,0.4,1.1,0.7,1.5,-0.1,0.2,2.5,-1.8,2.9,-2.6,0.2,0.8,-0.1,0.2,-0.5,2.2,0.6,0.4,0.2,0.1,0.1,-1.7,,,1.6,,,,0.0,,,,-1.0,,,,2.4,,,,55.6,,,,5.9,,,,4.1,,-0.2,-0.1,0.4,0.8,1.1,2.0,1.2,1.0,0.0,2.0,1.9,-0.6,-20.2,-8.8,-21.1,2.0
2005-10-01,78.565,78.449,78.193,78.143,11.5,10.0,11.1,10.6,11.9,11.7,12.4,12.4,14329.0,11127.0,10786.0,17826.0,,,,,4.5,4.532608695652174,4.75,4.75,0.07764546948635487,-0.4753579424433272,-0.8610575085957036,-0.9210138443819805,1.808122727272727,1.79494347826087,1.750885714285714,1.817895454545454,1.476081818181818,1.459534782608696,1.454719047619047,1.495163636363636,4.9,4.7,4.7,4.7,387.0,386.0,383.0,380.0,22.37306032,21.93140937,20.68065696,19.06312229,4011896.8,,,3980695.5,2998874.8,,,2975304.6,4.61648333333333,,,4.89285,0.395535612748433,,,0.354850082947863,4.62131637502073,,,25.8616376966271,-4.80230191507444,,,9.9962806538806,60517.0,,,60413.0,697399.0,,,809340.0,0.2,1.2,1.3,0.4,2.1,,,0.6,5.5,-6.8,-4.0,-3.0,1.2,-0.9,-1.1,0.8,-0.9,,,1.1,1.4,-0.2,-1.0,1.6,0.1,,,1.6,1.3,-1.3,-0.8,0.6,-4.5,0.3,1.5,-1.2,-0.1,-0.4,-0.7,-0.5,-1.5,,,0.4,-0.3,1.1,0.5,1.0,0.3,0.1,1.0,0.7,1.5,,,0.9,0.41,-0.04,0.54,0.63,0.7,-0.2,0.0,0.8,-0.9,-1.1,0.7,-1.5,0.3,0.1,1.0,0.7,0.012,-0.009000000000000001,-0.011,0.008,1.5,-0.5,2.2,2.7,0.8,-1.9,3.2,0.4,0.3,0.7,1.5,-0.1,0.4,2.5,-1.8,2.9,0.1,0.2,0.8,-0.1,3.1,-0.5,2.2,0.6,-1.4,0.2,0.1,0.1,0.4,,,1.6,1.2,,,0.0,-0.2,,,-1.0,-1.0,,,2.4,-32.2,,,55.6,1.1,,,5.9,1.1,,,4.1,-0.1,-0.2,-0.1,0.4,0.6,1.1,2.0,1.2,-3.2,0.0,2.0,1.9,24.8,-20.2,-8.8,-21.1
2005-11-01,78.683,78.565,78.449,78.193,11.5,11.5,10.0,11.1,12.0,11.9,11.7,12.4,8838.0,14329.0,11127.0,10786.0,,,,,4.5,4.5,4.532608695652174,4.75,-0.08983554987538545,0.07764546948635487,-0.4753579424433272,-0.8610575085957036,1.763995238095238,1.808122727272727,1.79494347826087,1.750885714285714,1.467419047619047,1.476081818181818,1.459534782608696,1.454719047619047,5.1,4.9,4.7,4.7,388.0,387.0,386.0,383.0,21.432538,22.37306032,21.93140937,20.68065696,,4011896.8,,,,2998874.8,,,,4.61648333333333,,,,0.395535612748433,,,,4.62131637502073,,,,-4.80230191507444,,,,60517.0,,,,697399.0,,,-1.0,0.2,1.2,1.3,,2.1,,,-2.2,5.5,-6.8,-4.0,-0.7,1.2,-0.9,-1.1,,-0.9,,,-0.7,1.4,-0.2,-1.0,,0.1,,,-0.3,1.3,-1.3,-0.8,0.4,-4.5,0.3,1.5,-0.3,-0.1,-0.4,-0.7,,-1.5,,,0.9,-0.3,1.1,0.5,-0.1,0.3,0.1,1.0,,1.5,,,-0.21,0.41,-0.04,0.54,1.6,0.7,-0.2,0.0,1.3,-0.9,-1.1,0.7,-0.1,0.3,0.1,1.0,-0.006999999999999999,0.012,-0.009000000000000001,-0.011,-0.3,1.5,-0.5,2.2,-4.1,0.8,-1.9,3.2,0.3,0.3,0.7,1.5,2.5,0.4,2.5,-1.8,0.4,0.1,0.2,0.8,0.6,3.1,-0.5,2.2,-2.1,-1.4,0.2,0.1,,0.4,,,,1.2,,,,-0.2,,,,-1.0,,,,-32.2,,,,1.1,,,,1.1,,,-0.2,-0.1,-0.2,-0.1,0.2,0.6,1.1,2.0,-2.1,-3.2,0.0,2.0,3.4,24.8,-20.2,-8.8
2005-12-01,78.679,78.683,78.565,78.449,12.3,11.5,11.5,10.0,11.6,12.0,11.9,11.7,11939.0,8838.0,14329.0,11127.0,,,,,4.5,4.5,4.5,4.532608695652174,-0.6311451311592023,-0.08983554987538545,0.07764546948635487,-0.4753579424433272,1.734127272727273,1.763995238095238,1.808122727272727,1.79494347826087,1.471927272727273,1.467419047619047,1.476081818181818,1.459534782608696,5.1,5.1,4.9,4.7,390.0,388.0,387.0,386.0,20.50502384,21.432538,22.37306032,21.93140937,,,4011896.8,,,,2998874.8,,,,4.61648333333333,,,,0.395535612748433,,,,4.62131637502073,,,,-4.80230191507444,,,,60517.0,,,,697399.0,,-0.3,-1.0,0.2,1.2,,,2.1,,-1.2,-2.2,5.5,-6.8,1.1,-0.7,1.2,-0.9,,,-0.9,,1.1,-0.7,1.4,-0.2,,,0.1,,4.8,-0.3,1.3,-1.3,1.4,0.4,-4.5,0.3,0.3,-0.3,-0.1,-0.4,,,-1.5,,1.4,0.9,-0.3,1.1,1.1,-0.1,0.3,0.1,,,1.5,,1.03,-0.21,0.41,-0.04,0.5,1.6,0.7,-0.2,0.9,1.3,-0.9,-1.1,1.1,-0.1,0.3,0.1,0.011,-0.006999999999999999,0.012,-0.009000000000000001,1.7,-0.3,1.5,-0.5,2.0,-4.1,0.8,-1.9,0.1,0.3,0.3,0.7,2.0,2.5,0.4,2.5,0.3,0.4,0.1,0.2,3.0,0.6,3.1,-0.5,1.3,-2.1,-1.4,0.2,,,0.4,,,,1.2,,,,-0.2,,,,-1.0,,,,-32.2,,,,1.1,,,,1.1,,0.3,-0.2,-0.1,-0.2,-2.2,0.2,0.6,1.1,0.3,-2.1,-3.2,0.0,23.5,3.4,24.8,-20.2
2006-01-01,78.918,78.679,78.683,78.565,12.8,12.3,11.5,11.5,12.1,11.6,12.0,11.9,7753.0,11939.0,8838.0,14329.0,,,,,4.5,4.5,4.5,4.5,-0.6968666255091833,-0.6311451311592023,-0.08983554987538545,0.07764546948635487,1.744886363636363,1.734127272727273,1.763995238095238,1.808122727272727,1.47125,1.471927272727273,1.467419047619047,1.476081818181818,5.1,5.1,5.1,4.9,390.0,390.0,388.0,387.0,20.61579454,20.50502384,21.432538,22.37306032,4034183.5,,,4011896.8,3020709.8,,,2998874.8,4.61426666666667,,,4.61648333333333,0.400704128486164,,,0.395535612748433,16.6901710692915,,,4.62131637502073,5.78480666480752,,,-4.80230191507444,60620.0,,,60517.0,507579.0,,,697399.0,0.2,-0.3,-1.0,0.2,-0.6,,,2.1,3.0,-1.2,-2.2,5.5,3.5,1.1,-0.7,1.2,1.7,,,-0.9,4.2,1.1,-0.7,1.4,2.3,,,0.1,0.6,4.8,-0.3,1.3,0.7,1.4,0.4,-4.5,0.4,0.3,-0.3,-0.1,-0.2,,,-1.5,0.6,1.4,0.9,-0.3,0.3,1.1,-0.1,0.3,1.0,,,1.5,0.83,1.03,-0.21,0.41,1.1,0.5,1.6,0.7,-1.6,0.9,1.3,-0.9,0.3,1.1,-0.1,0.3,0.035,0.011,-0.006999999999999999,0.012,2.1,1.7,-0.3,1.5,-0.7,2.0,-4.1,0.8,0.3,0.1,0.3,0.3,0.4,2.0,2.5,0.4,0.2,0.3,0.4,0.1,-0.3,3.0,0.6,3.1,-0.7,1.3,-2.1,-1.4,0.6,,,0.4,0.5,,,1.2,2.7,,,-0.2,-0.5,,,-1.0,-0.5,,,-32.2,3.9,,,1.1,2.6,,,1.1,0.5,0.3,-0.2,-0.1,1.6,-2.2,0.2,0.6,1.4,0.3,-2.1,-3.2,-2.5,23.5,3.4,24.8
2006-02-01,78.514,78.918,78.679,78.683,12.2,12.8,12.3,11.5,12.2,12.1,11.6,12.0,15987.0,7753.0,11939.0,8838.0,,,,,4.5,4.5,4.5,4.5,-0.3644904926867764,-0.6968666255091833,-0.6311451311592023,-0.08983554987538545,1.765495454545454,1.744886363636363,1.734127272727273,1.763995238095238,1.45805,1.47125,1.471927272727273,1.467419047619047,5.2,5.1,5.1,5.1,391.0,390.0,390.0,388.0,22.27231611,20.61579454,20.50502384,21.432538,,4034183.5,,,,3020709.8,,,,4.61426666666667,,,,0.400704128486164,,,,16.6901710692915,,,,5.78480666480752,,,,60620.0,,,,507579.0,,,0.6,0.2,-0.3,-1.0,,-0.6,,,3.8,3.0,-1.2,-2.2,-1.4,3.5,1.1,-0.7,,1.7,,,-2.3,4.2,1.1,-0.7,,2.3,,,3.1,0.6,4.8,-0.3,-4.5,0.7,1.4,0.4,0.5,0.4,0.3,-0.3,,-0.2,,,0.7,0.6,1.4,0.9,-0.3,0.3,1.1,-0.1,,1.0,,,-0.4,0.83,1.03,-0.21,-1.6,1.1,0.5,1.6,2.9,-1.6,0.9,1.3,-0.3,0.3,1.1,-0.1,-0.014,0.035,0.011,-0.006999999999999999,-1.4,2.1,1.7,-0.3,-0.8,-0.7,2.0,-4.1,-0.1,0.3,0.1,0.3,-0.2,0.4,2.0,2.5,-0.9,0.2,0.3,0.4,-3.2,-0.3,3.0,0.6,1.0,-0.7,1.3,-2.1,,0.6,,,,0.5,,,,2.7,,,,-0.5,,,,-0.5,,,,3.9,,,,2.6,,,0.4,0.5,0.3,-0.2,-0.8,1.6,-2.2,0.2,1.8,1.4,0.3,-2.1,-3.9,-2.5,23.5,3.4
2006-03-01,78.779,78.514,78.918,78.679,12.5,12.2,12.8,12.3,12.5,12.2,12.1,11.6,6553.0,15987.0,7753.0,11939.0,,,,,4.5,4.5,4.5,4.5,-0.7331265046466582,-0.3644904926867764,-0.6968666255091833,-0.6311451311592023,1.74703,1.765495454545454,1.744886363636363,1.734127272727273,1.463685,1.45805,1.47125,1.471927272727273,5.2,5.2,5.1,5.1,392.0,391.0,390.0,390.0,22.11146383,22.27231611,20.61579454,20.50502384,,,4034183.5,,,,3020709.8,,,,4.61426666666667,,,,0.400704128486164,,,,16.6901710692915,,,,5.78480666480752,,,,60620.0,,,,507579.0,,0.2,0.6,0.2,-0.3,,,-0.6,,-5.2,3.8,3.0,-1.2,0.0,-1.4,3.5,1.1,,,1.7,,0.7,-2.3,4.2,1.1,,,2.3,,3.2,3.1,0.6,4.8,-2.0,-4.5,0.7,1.4,0.4,0.5,0.4,0.3,,,-0.2,,0.5,0.7,0.6,1.4,-0.1,-0.3,0.3,1.1,,,1.0,,-0.05,-0.4,0.83,1.03,1.7,-1.6,1.1,0.5,-4.2,2.9,-1.6,0.9,-0.1,-0.3,0.3,1.1,0.0,-0.014,0.035,0.011,-0.3,-1.4,2.1,1.7,-1.3,-0.8,-0.7,2.0,0.2,-0.1,0.3,0.1,1.0,-0.2,0.4,2.0,0.1,-0.9,0.2,0.3,0.7,-3.2,-0.3,3.0,-0.8,1.0,-0.7,1.3,,,0.6,,,,0.5,,,,2.7,,,,-0.5,,,,-0.5,,,,3.9,,,,2.6,,0.1,0.4,0.5,0.3,-1.0,-0.8,1.6,-2.2,-0.6,1.8,1.4,0.3,-16.7,-3.9,-2.5,23.5
2006-04-01,78.946,78.779,78.514,78.918,12.5,12.5,12.2,12.8,13.3,12.5,12.2,12.1,14188.0,6553.0,15987.0,7753.0,,,,,4.5,4.5,4.5,4.5,-0.3988388909910406,-0.7331265046466582,-0.3644904926867764,-0.6968666255091833,1.743526086956521,1.74703,1.765495454545454,1.744886363636363,1.450030434782609,1.463685,1.45805,1.47125,5.3,5.2,5.2,5.1,398.0,392.0,391.0,390.0,22.52379442,22.11146383,22.27231611,20.61579454,4088458.8,,,4034183.5,3050990.2,,,3020709.8,4.59102666666667,,,4.61426666666667,0.426330038544911,,,0.400704128486164,55.9607325623197,,,16.6901710692915,44.2990840995667,,,5.78480666480752,60724.0,,,60620.0,541956.0,,,507579.0,-0.3,0.2,0.6,0.2,0.7,,,-0.6,-2.1,-5.2,3.8,3.0,1.1,0.0,-1.4,3.5,1.6,,,1.7,1.7,0.7,-2.3,4.2,1.8,,,2.3,3.4,3.2,3.1,0.6,-1.8,-2.0,-4.5,0.7,0.3,0.4,0.5,0.4,1.3,,,-0.2,1.2,0.5,0.7,0.6,0.2,-0.1,-0.3,0.3,0.3,,,1.0,0.39,-0.05,-0.4,0.83,1.2,1.7,-1.6,1.1,-0.5,-4.2,2.9,-1.6,0.2,-0.1,-0.3,0.3,0.011,0.0,-0.014,0.035,-0.7,-0.3,-1.4,2.1,-0.9,-1.3,-0.8,-0.7,0.7,0.2,-0.1,0.3,0.6,1.0,-0.2,0.4,0.2,0.1,-0.9,0.2,0.7,0.7,-3.2,-0.3,-0.3,-0.8,1.0,-0.7,0.9,,,0.6,-0.5,,,0.5,-1.4,,,2.7,1.1,,,-0.5,5.1,,,-0.5,11.8,,,3.9,11.0,,,2.6,-0.6,0.1,0.4,0.5,1.1,-1.0,-0.8,1.6,0.3,-0.6,1.8,1.4,-4.3,-16.7,-3.9,-2.5
2006-05-01,79.423,78.946,78.779,78.514,13.0,12.5,12.5,12.2,14.5,13.3,12.5,12.2,12797.0,14188.0,6553.0,15987.0,,,,,4.5,4.5,4.5,4.5,0.09705338135010463,-0.3988388909910406,-0.7331265046466582,-0.3644904926867764,1.766795,1.743526086956521,1.74703,1.765495454545454,1.44107,1.450030434782609,1.463685,1.45805,5.4,5.3,5.2,5.2,395.0,398.0,392.0,391.0,24.61832433,22.52379442,22.11146383,22.27231611,,4088458.8,,,,3050990.2,,,,4.59102666666667,,,,0.426330038544911,,,,55.9607325623197,,,,44.2990840995667,,,,60724.0,,,,541956.0,,,-0.6,-0.3,0.2,0.6,,0.7,,,-1.9,-2.1,-5.2,3.8,0.3,1.1,0.0,-1.4,,1.6,,,1.0,1.7,0.7,-2.3,,1.8,,,-1.8,3.4,3.2,3.1,-1.3,-1.8,-2.0,-4.5,0.2,0.3,0.4,0.5,,1.3,,,-0.6,1.2,0.5,0.7,-0.4,0.2,-0.1,-0.3,,0.3,,,-0.26,0.39,-0.05,-0.4,1.1,1.2,1.7,-1.6,1.3,-0.5,-4.2,2.9,-0.4,0.2,-0.1,-0.3,0.003,0.011,0.0,-0.014,-1.7,-0.7,-0.3,-1.4,-1.7,-0.9,-1.3,-0.8,0.3,0.7,0.2,-0.1,0.9,0.6,1.0,-0.2,0.3,0.2,0.1,-0.9,-2.5,0.7,0.7,-3.2,-0.9,-0.3,-0.8,1.0,,0.9,,,,-0.5,,,,-1.4,,,,1.1,,,,5.1,,,,11.8,,,,11.0,,,-0.8,-0.6,0.1,0.4,0.5,1.1,-1.0,-0.8,-0.3,0.3,-0.6,1.8,4.1,-4.3,-16.7,-3.9
2006-06-01,79.854,79.423,78.946,78.779,11.3,13.0,12.5,12.5,14.4,14.5,13.3,12.5,14392.0,12797.0,14188.0,6553.0,,,,,4.5,4.5,4.5,4.5,0.09989201988564862,0.09705338135010463,-0.3988388909910406,-0.7331265046466582,1.867226086956521,1.766795,1.743526086956521,1.74703,1.462608695652174,1.44107,1.450030434782609,1.463685,5.5,5.4,5.3,5.2,397.0,395.0,398.0,392.0,23.94130082,24.61832433,22.52379442,22.11146383,,,4088458.8,,,,3050990.2,,,,4.59102666666667,,,,0.426330038544911,,,,55.9607325623197,,,,44.2990840995667,,,,60724.0,,,,541956.0,,-0.4,-0.6,-0.3,0.2,,,0.7,,-4.1,-1.9,-2.1,-5.2,0.8,0.3,1.1,0.0,,,1.6,,1.8,1.0,1.7,0.7,,,1.8,,-0.5,-1.8,3.4,3.2,-0.9,-1.3,-1.8,-2.0,0.1,0.2,0.3,0.4,,,1.3,,1.0,-0.6,1.2,0.5,0.4,-0.4,0.2,-0.1,,,0.3,,0.43,-0.26,0.39,-0.05,0.8,1.1,1.2,1.7,-0.6,1.3,-0.5,-4.2,0.4,-0.4,0.2,-0.1,0.008,0.003,0.011,0.0,1.8,-1.7,-0.7,-0.3,-0.4,-1.7,-0.9,-1.3,0.3,0.3,0.7,0.2,-0.2,0.9,0.6,1.0,0.1,0.3,0.2,0.1,1.2,-2.5,0.7,0.7,0.6,-0.9,-0.3,-0.8,,,0.9,,,,-0.5,,,,-1.4,,,,1.1,,,,5.1,,,,11.8,,,,11.0,,-0.5,-0.8,-0.6,0.1,0.3,0.5,1.1,-1.0,0.0,-0.3,0.3,-0.6,5.4,4.1,-4.3,-16.7
2006-07-01,80.091,79.854,79.423,78.946,13.3,11.3,13.0,12.5,15.5,14.4,14.5,13.3,17281.0,14392.0,12797.0,14188.0,,,,,4.5,4.5,4.5,4.5,0.15213105819163,0.09989201988564862,0.09705338135010463,-0.3988388909910406,1.842840909090909,1.867226086956521,1.766795,1.743526086956521,1.456022727272727,1.462608695652174,1.44107,1.450030434782609,5.5,5.5,5.4,5.3,401.0,397.0,395.0,398.0,23.71670426,23.94130082,24.61832433,22.52379442,4099037.8,,,4088458.8,3087946.9,,,3050990.2,4.68869333333333,,,4.59102666666667,0.440075734061414,,,0.426330038544911,13.0770749889633,,,55.9607325623197,3.22465594344661,,,44.2990840995667,60827.0,,,60724.0,827519.0,,,541956.0,-0.1,-0.4,-0.6,-0.3,-1.0,,,0.7,-2.6,-4.1,-1.9,-2.1,0.5,0.8,0.3,1.1,1.7,,,1.6,0.3,1.8,1.0,1.7,3.6,,,1.8,0.2,-0.5,-1.8,3.4,6.9,-0.9,-1.3,-1.8,-0.1,0.1,0.2,0.3,0.5,,,1.3,-1.2,1.0,-0.6,1.2,0.1,0.4,-0.4,0.2,0.0,,,0.3,0.18,0.43,-0.26,0.39,2.1,0.8,1.1,1.2,-0.4,-0.6,1.3,-0.5,0.1,0.4,-0.4,0.2,0.005,0.008,0.003,0.011,1.4,1.8,-1.7,-0.7,0.0,-0.4,-1.7,-0.9,0.4,0.3,0.3,0.7,0.8,-0.2,0.9,0.6,0.4,0.1,0.3,0.2,0.3,1.2,-2.5,0.7,-0.4,0.6,-0.9,-0.3,-0.5,,,0.9,0.0,,,-0.5,-3.5,,,-1.4,0.4,,,1.1,-3.9,,,5.1,3.1,,,11.8,2.2,,,11.0,0.2,-0.5,-0.8,-0.6,-2.5,0.3,0.5,1.1,-0.5,0.0,-0.3,0.3,-3.1,5.4,4.1,-4.3
